Distance from Center (cmd=annotatePeaks.pl /data/mm10/External/GSE39756-Th17-AP1-Factors-2012/CD4TCell-Th17-JunD/peaks.txt mm10 -size 4000 -hist 10 -d ../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 ../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 ../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 ../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10)	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-No-Peptide-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-K99A-24h-Rep1-KAA-14-10-20 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-100uM-K99A-24h-KAA-15-04-10 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-0_1uM-PCC-24h-KAA-15-04-10 - Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 Coverage	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 + Tags	../tag-dirs/AND-CD4TCell-H3K27Ac-10uM-PCC-24h-KAA-15-04-10 - Tags
-1420	0.894270405778608	0.0042120233152789	0.00404715295152754	0.705605073552493	0.00337092738720404	0.00324940199609576	0.911005104799628	0.00439677215363872	0.00413598746253872	0.994020207913871	0.00487410299414387	0.00449303016139248	1.08499649485723	0.00527564543180018	0.00506088642049996
-1410	0.8961783229968	0.00428202414011188	0.00423873415633359	0.706191404524613	0.00327931593852241	0.00333727420197407	0.914350260738884	0.00448434192076088	0.00418698963459886	0.996512158383721	0.00471199582084646	0.00450633746666316	1.08789691908202	0.0053177943966348	0.00496354238266762
-1400	0.89768601620083	0.00431518242555907	0.00413465398256875	0.706678169859958	0.0033269912842649	0.00323631464628411	0.917179896071062	0.00445451046163135	0.00421104726292913	1.00122078572501	0.0049430590305465	0.00449423991641707	1.09270002159827	0.00541313134090359	0.0047748755876936
-1390	0.899084058990023	0.00432255093343622	0.0041853124742242	0.70963195041762	0.0034634736465865	0.00331390393445324	0.921200956806264	0.0045064749388247	0.0041889142448653	1.0071391680909	0.00483781034340565	0.00498177119133394	1.09655178496879	0.00525256385581931	0.00505285804624575
-1380	0.901150969309731	0.00432070880646694	0.00421110225179424	0.710716109573615	0.00337373181930654	0.00336344890159739	0.923074015011977	0.00439196062797268	0.00423606719639259	1.00774766762424	0.00484990789365172	0.00448577163124485	1.10068778991333	0.0053479008000881	0.00498562041186671
-1370	0.904851670810534	0.00448189491627972	0.00415491737923094	0.710096590055904	0.0033924280333232	0.00335597041599072	0.927003427639253	0.00450936185422434	0.004311126996783	1.01232590220838	0.00501443457699835	0.00463215198922235	1.10585634588191	0.00543721646366623	0.00496454592944939
-1360	0.908947113804756	0.00446807896401005	0.00417333864892383	0.710981617938349	0.00335690522669156	0.00332979571636739	0.929512294593695	0.00448145500536123	0.00441120673063689	1.01535391179093	0.00499265898655541	0.00464183002941921	1.11021278306754	0.00547033350746486	0.00515622336476875
-1350	0.911732234341657	0.00443031536113963	0.00424426053724145	0.712784862248832	0.00354573698825981	0.00323164059277994	0.932863178539696	0.00451609799015681	0.00433999615077931	1.02068552674968	0.00509427840862245	0.00456440570784432	1.1154857543082	0.00559577685518695	0.00502074454922889
-1340	0.914517354878557	0.00452426383657336	0.00416873333150061	0.716219876717574	0.00360556487311311	0.00341579830084402	0.935435053568336	0.00462676308047599	0.00435250611751104	1.02532171367033	0.00504225894256433	0.00468417145528048	1.12289923862676	0.00586171675235768	0.00510102829177103
-1330	0.919627064210037	0.0046430810260925	0.00434926177449093	0.716950024720591	0.00354667179896063	0.00337840587281071	0.939639410519386	0.00463927304720773	0.00425146407852396	1.02921176425844	0.0051499271397544	0.00481361524291348	1.12875229471238	0.00567405350416551	0.00520238651673048
-1320	0.921474673700067	0.00447452640840256	0.00417241758543918	0.717658047026548	0.00335877484809321	0.00338214511561405	0.943459991018502	0.0046181023342771	0.0042553132990568	1.03424637349259	0.00513057105936069	0.00481119573286427	1.13379903286351	0.00562688680542203	0.00538603557779562
-1310	0.925444018717225	0.00452886915399659	0.00424241841027216	0.719284285760541	0.00346160402518485	0.00337279700860571	0.947137371348985	0.00462387616507636	0.00420816034752949	1.04057042221404	0.00530719529295338	0.00459102031838569	1.13822508023054	0.00574530532567163	0.00529872700778104
-1300	0.92917761534248	0.0045187374556655	0.00423965521981823	0.719898273853988	0.00349525721041482	0.00335129636248654	0.952991394242683	0.00477207115559075	0.00423221797585975	1.04756092280533	0.00522251244123086	0.00471441533089567	1.14406653461926	0.00577842236947024	0.00503379065739199
-1290	0.933349813627089	0.0046430810260925	0.00415491737923094	0.720512261947434	0.00346066921448401	0.00340458057243403	0.957464967510763	0.00461714002914391	0.0043390338456461	1.05238545481964	0.00519589783068949	0.00466844463996058	1.15169465033046	0.00581956778752309	0.00513715597591499
-1280	0.937823550552504	0.00457860658216739	0.00427281350526543	0.722885242957241	0.00352330153143982	0.00330829507024825	0.960495083079027	0.00467968986280256	0.00431305160704942	1.05988303835538	0.00536405377910994	0.00464666904951763	1.15887610071103	0.00578042946303381	0.00513715597591499
-1270	0.939808223061083	0.00452057958263479	0.00427465563223472	0.724931869935397	0.00348684391410732	0.00345038629677485	0.964567695874936	0.00469604905006714	0.00431016469164981	1.06725747317604	0.0053434879436916	0.00478942014242133	1.16508880940053	0.00591691182535538	0.00515120563085986
-1260	0.943591162373016	0.00456479062989772	0.00431334029858979	0.725695206484006	0.0033952324654257	0.00329707734183825	0.970186870492076	0.00482884715845019	0.00439388523823909	1.07451600332368	0.005437848835611	0.00485232740370093	1.17390609904389	0.00606744384262183	0.00535994336146942
-1250	0.947533094786464	0.00456294850292843	0.00433544582222126	0.728477512889444	0.00344103818976651	0.00332044760935906	0.97388716284954	0.00477399576585719	0.00441024442550366	1.08008667167053	0.00532534161832249	0.00471683484094489	1.18030443488377	0.00595504660306288	0.00540711006021293
-1240	0.951168006038364	0.0045187374556655	0.00431794561601301	0.729904620349887	0.00352704077424315	0.00337279700860571	0.978916352771914	0.0047383904759284	0.00443237744356751	1.08722205310309	0.00544026834566022	0.00477006406202761	1.18846622865232	0.0059921778339886	0.00518532622144027
-1230	0.952851139906136	0.00454268510626625	0.00427926094965794	0.731702333236105	0.00336064446949488	0.00333727420197406	0.983808070532401	0.00485194248164723	0.00444296280003282	1.0942705060309	0.00538703912457747	0.00504104918753972	1.19732992508328	0.00597511753869842	0.00518934040856738
-1220	0.956793072319584	0.00471492397789477	0.00434649858403699	0.732819680937692	0.00345879959308234	0.00348123504990233	0.988545132110764	0.00481537488658523	0.00457961012894869	1.09935582355949	0.00547293173132462	0.00498540045640777	1.20681431229833	0.00605841192158584	0.00542818454263024
-1210	0.960669214484129	0.0046182123120071	0.00431886667949765	0.734263382670932	0.00358219460559229	0.00336531852299905	0.992961425311391	0.0048962085177749	0.00440831981523724	1.10669403816983	0.00553583899260421	0.00487047372907005	1.21588103842502	0.00604837645376809	0.00526360287041886
-1200	0.964123202551546	0.0047011080256251	0.00452057958263478	0.736370855316005	0.00354012812405481	0.00325688048170243	0.999107576549099	0.00492219075637156	0.00453053256715498	1.11331509261589	0.00533260014847015	0.00499386874158001	1.22622395121062	0.00630127024277572	0.00548237606884618
-1190	0.96569668600448	0.00464768634351572	0.00452150064611943	0.738423013718426	0.00345506035027901	0.00347095213219317	1.00650816126403	0.00511561408814686	0.00459019548541399	1.12081267615163	0.00566286327018803	0.00495999560089101	1.23485561370359	0.00619790492425274	0.00543922355722978
-1180	0.968202197983542	0.0047922933106049	0.00444781556734787	0.740386669332602	0.00358686865909645	0.00343262489345901	1.01291207280527	0.00510310412141513	0.0046565945396055	1.12865072966435	0.00571004371614771	0.00507613208325333	1.24325524225857	0.00620794039207051	0.00555563498391588
-1170	0.972445669037796	0.00486045200846859	0.00447268428143327	0.742377982068104	0.00359247752330144	0.00348310467130399	1.01886919982039	0.00504825272882214	0.00451802260042322	1.13711177079454	0.00582980946358387	0.00511484424404077	1.25240318026355	0.00637954689175427	0.00550545764482704
-1160	0.976848133193567	0.00485124137362215	0.00460439635973744	0.744020815074894	0.00367380605427391	0.00349058315691065	1.02617813642739	0.00510599103681474	0.00470182288086642	1.14658697781363	0.00578262901762417	0.00501927359709677	1.2620151861445	0.00646484836820524	0.00563391163289446
-1150	0.980428219238047	0.00494518984905588	0.00443768386901678	0.745696836627275	0.00365324021885558	0.003488713535509	1.03116723030255	0.00514159632674355	0.00462483847020958	1.15499731064937	0.00583343872865769	0.00509185889857323	1.27066425118282	0.00639158945313555	0.00564796128783933
